"","state","date","newcase","aggcase","newdeath","aggdeath","avgtraffic","uninsured","station","park","grocery","workplace","residential","SAHdate","density","pop","region","SAHduration","order_placed","death_rate","infect_rate","policy"
"2748","Vermont",2020-04-17,10,769,0,35,76.1784984521429,26857,-59,-7.85714285714286,-27.5555555555556,-51,24.6666666666667,2020-03-24,68,628061,"Northeast",25,"Y",4.55136540962289,0.122440336209381,"Strict"
"2749","Vermont",2020-04-11,47,700,2,25,76.1784984521429,26857,-65.3333333333333,-7.83333333333333,-27.4,-42.0833333333333,17,2020-03-24,68,628061,"Northeast",19,"Y",3.57142857142857,0.111454142193195,"Medium"
"2750","Vermont",2020-04-07,49,572,0,7,80.8505740738461,26551,-50,7,-26.5,-53.0769230769231,21,2020-03-24,68,628061,"Northeast",15,"Y",1.22377622377622,0.0910739561921533,"Strict"
"2751","Vermont",2020-03-12,0,2,0,0,179.689520155,8249,-5,7.5,18,-2,1.5,2020-03-24,68,628061,"Northeast",0,"N",0,0.00031844040626627,NA
"2752","Vermont",2020-04-20,3,805,1,38,76.1784984521428,26857,-44.25,4.07142857142857,-22.1666666666667,-48.7142857142857,19.2,2020-03-24,68,628061,"Northeast",28,"Y",4.72049689440994,0.128172263522174,"Strict"
"2753","Vermont",2020-04-05,50,499,0,7,85.6468597725,26227,-70.6666666666667,-2.25,-30.0833333333333,-40.1666666666667,13,2020-03-24,68,628061,"Northeast",13,"Y",1.40280561122244,0.0794508813634345,"Loose"
"2754","Vermont",2020-03-27,28,178,0,7,85.6468597725,26227,-58.5,0.833333333333333,-29.4166666666667,-51.5,24,2020-03-24,68,628061,"Northeast",4,"Y",3.93258426966292,0.0283411961576981,"Strict"
"2755","Vermont",2020-04-15,3,747,1,30,76.1784984521429,26857,-47,2.42857142857143,-20.8333333333333,-50.3571428571429,22,2020-03-24,68,628061,"Northeast",23,"Y",4.01606425702811,0.118937491740452,"Strict"
"2756","Vermont",2020-04-19,9,802,0,37,76.1784984521429,26857,-67,5.16666666666667,-24.3333333333333,-38.8333333333333,11,2020-03-24,68,628061,"Northeast",27,"Y",4.61346633416459,0.127694602912774,"Loose"
"2757","Vermont",2020-03-16,3,12,0,0,112.946376614,14290,-25,5.6,26.6,-12.4,5.75,2020-03-24,68,628061,"Northeast",0,"N",0,0.00191064243759762,NA
"2758","Vermont",2020-03-18,5,19,0,0,112.946376614,14290,-33,10.2,5,-31.2,14.6666666666667,2020-03-24,68,628061,"Northeast",0,"N",0,0.00302518385952957,NA
"2759","Vermont",2020-03-25,26,123,5,7,85.6468597725,26227,-43.6666666666667,0.416666666666667,-3.58333333333333,-44.1666666666667,19.6,2020-03-24,68,628061,"Northeast",2,"Y",5.69105691056911,0.0195840849853756,"Strict"
"2760","Vermont",2020-04-27,6,852,1,47,76.1784984521429,26857,-49.8,-1.78571428571429,-23.6666666666667,-46.7142857142857,20.2,2020-03-24,68,628061,"Northeast",35,"Y",5.51643192488263,0.135655613069431,"Strict"
"2761","Vermont",2020-03-08,0,1,0,0,78.03077411,1589,NA,0,22,6,NA,2020-03-24,68,628061,"Northeast",0,"N",0,0.000159220203133135,NA
"2762","Vermont",2020-03-20,5,29,0,2,103.860986897143,18455,-53.25,3.71428571428571,-6.28571428571429,-36,18,2020-03-24,68,628061,"Northeast",0,"N",6.89655172413793,0.00461738589086092,NA
"2763","Vermont",2020-03-24,38,93,0,2,87.5654168827273,24852,-39.3333333333333,0.636363636363636,-17.3636363636364,-44.5454545454545,19.8,2020-03-24,68,628061,"Northeast",1,"Y",2.1505376344086,0.0148074788913816,"Strict"
"2764","Vermont",2020-04-26,8,846,0,46,76.1784984521429,26857,-71.3333333333333,-8.75,-24.1666666666667,-37.3333333333333,12,2020-03-24,68,628061,"Northeast",34,"Y",5.43735224586288,0.134700291850632,"Loose"
"2765","Vermont",2020-04-21,10,815,2,40,76.1784984521429,26857,-53.25,-0.214285714285714,-23.3333333333333,-49.5,22,2020-03-24,68,628061,"Northeast",29,"Y",4.9079754601227,0.129764465553505,"Strict"
"2766","Vermont",2020-04-01,25,307,0,7,85.6468597725,26227,-46,2.16666666666667,-19.5833333333333,-52.4166666666667,22,2020-03-24,68,628061,"Northeast",9,"Y",2.28013029315961,0.0488806023618725,"Strict"
"2767","Vermont",2020-04-06,23,522,0,7,85.6468597725,26227,-53.3333333333333,7,-28.25,-51.8333333333333,20.5,2020-03-24,68,628061,"Northeast",14,"Y",1.34099616858238,0.0831129460354966,"Strict"
"2768","Vermont",2020-03-14,0,5,0,0,136.5445004675,12994,-11,9.5,13.25,-3.5,4,2020-03-24,68,628061,"Northeast",0,"N",0,0.000796101015665676,NA
"2769","Vermont",2020-03-29,24,228,0,7,85.6468597725,26227,-58.5,-9.41666666666667,-39.25,-40.3333333333333,14,2020-03-24,68,628061,"Northeast",6,"Y",3.07017543859649,0.0363022063143548,"Medium"
"2770","Vermont",2020-04-14,4,744,1,29,76.1784984521429,26857,-50.25,3.57142857142857,-23,-51.2857142857143,21.8,2020-03-24,68,628061,"Northeast",22,"Y",3.89784946236559,0.118459831131053,"Strict"
"2771","Vermont",2020-05-02,7,883,1,51,76.1784984521429,26857,-54.25,11,-16.6666666666667,-35,11,2020-03-24,68,628061,"Northeast",40,"Y",5.7757644394111,0.140591439366558,"Loose"
"2772","Vermont",2020-04-30,4,863,2,49,76.1784984521429,26857,-58.6666666666667,-0.428571428571429,-20.1666666666667,-46.7857142857143,21.4,2020-03-24,68,628061,"Northeast",38,"Y",5.67786790266512,0.137407035303896,"Strict"
"2773","Virginia",2020-04-09,393,4040,9,69,183.5179829284,695525,-30.4,-0.144444444444444,-11.6176470588235,-40.9555555555556,19.5882352941176,2020-03-30,218,8626207,"South",11,"Y",1.70792079207921,0.0468340256615683,"Strict"
"2774","Virginia",2020-04-15,329,6503,14,136,202.081968876355,701133,-28.1,-1.23913043478261,-8.95348837209302,-39.195652173913,19.0277777777778,2020-03-30,218,8626207,"South",17,"Y",2.09134245732739,0.0753865517022719,"Strict"
"2775","Virginia",2020-04-08,311,3644,17,60,186.357627173203,693085,-26.6333333333333,-0.238636363636364,-13.21875,-41.3295454545455,19.2571428571429,2020-03-30,218,8626207,"South",10,"Y",1.64654226125137,0.0422433637402859,"Strict"
"2776","Virginia",2020-04-23,734,11000,26,375,197.773357266641,704596,-29.9,-3.54255319148936,-12.5681818181818,-38.563829787234,20.4848484848485,2020-03-30,218,8626207,"South",25,"Y",3.40909090909091,0.12751838670229,"Strict"
"2777","Virginia",2020-03-11,0,10,0,0,880.6039412,163365,-9.33333333333333,-2,10,-4.66666666666667,2.33333333333333,2020-03-30,218,8626207,"South",0,"N",0,0.000115925806092991,NA
"2778","Virginia",2020-04-29,623,14959,30,522,196.059260587422,705659,-21.7586206896552,1.51578947368421,-4.07142857142857,-37.7789473684211,16.7297297297297,2020-03-30,218,8626207,"South",31,"Y",3.48953807072665,0.173413413334505,"Medium"
"2779","Virginia",2020-04-21,639,9630,115,325,199.267542159197,704332,-26.9310344827586,0.478723404255319,-9.09302325581395,-37.9148936170213,17.9166666666667,2020-03-30,218,8626207,"South",23,"Y",3.3748701973001,0.11163655126755,"Strict"
"2780","Virginia",2020-03-07,0,1,0,0,842.464344,89554,1,51,10,4,0,2020-03-30,218,8626207,"South",0,"N",0,1.15925806092991e-05,NA
"2781","Virginia",2020-04-30,885,15844,30,552,196.059260587422,705659,-27.9655172413793,-6.17894736842105,-11.2272727272727,-39.1052631578947,20.7352941176471,2020-03-30,218,8626207,"South",32,"Y",3.48396869477405,0.183672847173735,"Strict"
"2782","Virginia",2020-03-29,144,890,2,11,241.194492813695,626310,-33.6521739130435,6.39655172413793,-14.6909090909091,-33.6078431372549,12,2020-03-30,218,8626207,"South",0,"Y",1.23595505617978,0.0103173967422762,"Loose"
"2784","Virginia",2020-04-14,427,6174,22,122,202.081968876355,701133,-27.8,0.445652173913043,-12.8837209302326,-38.2934782608696,18.2777777777778,2020-03-30,218,8626207,"South",16,"Y",1.97602850664075,0.0715725926818125,"Strict"
"2785","Virginia",2020-03-24,35,291,0,6,308.495301605143,498601,-32.7692307692308,4.51612903225806,-5.6551724137931,-38.6451612903226,17.304347826087,2020-03-30,218,8626207,"South",0,"N",2.06185567010309,0.00337344095730603,NA
"2786","Virginia",2020-04-05,228,2637,0,35,196.993611193891,680690,-40.2413793103448,1.48,-12.6760563380282,-34.7049180327869,13.4,2020-03-30,218,8626207,"South",7,"Y",1.32726583238529,0.0305696350667217,"Loose"
"2787","Virginia",2020-04-22,635,10266,24,349,197.773357266641,704596,-24,0.691489361702128,-7.09523809523809,-38.531914893617,17.5135135135135,2020-03-30,218,8626207,"South",24,"Y",3.39957140074031,0.119009432535064,"Strict"
"2788","Virginia",2020-04-12,195,5272,1,73,195.622167666407,700660,-46.0714285714286,-3.5,-29.5609756097561,-39.0294117647059,13.9,2020-03-30,218,8626207,"South",14,"Y",1.38467374810319,0.0611160849722248,"Medium"
"2789","Virginia",2020-04-07,448,3333,7,43,186.357627173203,693085,-28.5333333333333,0.909090909090909,-13.1875,-39.75,18.7941176470588,2020-03-30,218,8626207,"South",9,"Y",1.29012901290129,0.0386380711707938,"Strict"
"2790","Virginia",2020-04-26,604,12970,12,448,197.773357266641,704596,-35.7307692307692,-6.29577464788732,-13.7368421052632,-32.4264705882353,13.3,2020-03-30,218,8626207,"South",28,"Y",3.45412490362375,0.150355770502609,"Loose"
"2791","Virginia",2020-03-12,0,17,0,0,678.287256681111,241201,-6.8,6.42857142857143,24.5714285714286,-7,2.83333333333333,2020-03-30,218,8626207,"South",0,"N",0,0.000197073870358084,NA
"2792","Virginia",2020-04-04,395,2409,0,35,196.993611193891,680690,-36,-1.05263157894737,-6.52777777777778,-26.3125,14.2142857142857,2020-03-30,218,8626207,"South",6,"Y",1.45288501452885,0.0279265266878015,"Medium"
"2793","Virginia",2020-03-14,10,42,1,1,571.072411381667,284789,-9.33333333333333,24.2222222222222,14.1111111111111,-3.44444444444444,3.75,2020-03-30,218,8626207,"South",0,"N",2.38095238095238,0.000486888385590561,NA
"2794","Virginia",2020-04-06,238,2878,1,36,193.391870493434,685949,-34.1,-0.457831325301205,-15.5588235294118,-38.3975903614458,18.1176470588235,2020-03-30,218,8626207,"South",8,"Y",1.25086865879083,0.0333634469935628,"Strict"
"2795","Virginia",2020-04-24,596,11596,38,413,197.773357266641,704596,-32.9,-1.70212765957447,-12.375,-38.5106382978723,20.5,2020-03-30,218,8626207,"South",26,"Y",3.56157295619179,0.134427564745432,"Strict"
"2796","Virginia",2020-04-19,483,8537,44,188,201.063804942944,702206,-37.4814814814815,1.77464788732394,-13.1052631578947,-31.5970149253731,12.3,2020-03-30,218,8626207,"South",21,"Y",2.20217875131779,0.0989658606615863,"Loose"
"2797","Virginia",2020-04-11,567,5077,3,72,195.622167666407,700660,-38.2068965517241,1.27397260273973,-8.91428571428571,-28.4571428571429,13.7692307692308,2020-03-30,218,8626207,"South",13,"Y",1.41816033090408,0.0588555317534114,"Loose"
"2798","Virginia",2020-05-02,830,17729,35,616,196.059260587422,705659,-21.3846153846154,5.33333333333333,2.375,-21.2285714285714,9.875,2020-03-30,218,8626207,"South",34,"Y",3.47453325060635,0.205524861622263,"Loose"
"2799","Virginia",2020-04-10,462,4510,0,69,195.622167666407,700660,-38.3870967741936,-1.90217391304348,-14.1842105263158,-45.445652173913,22.6129032258065,2020-03-30,218,8626207,"South",12,"Y",1.52993348115299,0.0522825385479389,"Strict"
"2800","Virginia",2020-03-19,16,94,0,2,453.8278675538,360291,-36.75,28.8666666666667,2.78571428571429,-39.9333333333333,17.9166666666667,2020-03-30,218,8626207,"South",0,"N",2.12765957446809,0.00108970257727411,NA
"2801","Virginia",2020-03-08,1,2,0,0,842.464344,89554,14,77,8,0,0,2020-03-30,218,8626207,"South",0,"N",0,2.31851612185982e-05,NA
"2802","Virginia",2020-04-27,565,13535,10,458,197.773357266641,704596,-28.2333333333333,-1.86170212765957,-9.5,-35.3085106382979,17.0833333333333,2020-03-30,218,8626207,"South",29,"Y",3.38381972663465,0.156905578546863,"Medium"
"2803","Virginia",2020-03-26,159,569,1,9,259.225209228254,583528,-31.5555555555556,2.88,-7.5531914893617,-38.86,18.1724137931034,2020-03-30,218,8626207,"South",0,"N",1.5817223198594,0.00659617836669118,NA
"2804","Virginia",2020-03-18,6,78,0,2,453.8278675538,360291,-33.5,9.33333333333333,2.78571428571429,-38,16.9166666666667,2020-03-30,218,8626207,"South",0,"N",2.56410256410256,0.000904221287525328,NA
"2805","Virginia",2020-03-25,85,391,2,8,294.116754427094,534879,-34.4666666666667,-11.025,-14.7894736842105,-41.2,20.8,2020-03-30,218,8626207,"South",0,"N",2.0460358056266,0.00453269901823594,NA
"2806","Virginia",2020-03-20,16,115,0,2,455.31750952344,413943,-37.125,31.9411764705882,4.5625,-38.5882352941176,17.3571428571429,2020-03-30,218,8626207,"South",0,"N",1.73913043478261,0.00133314677006939,NA
"2807","Virginia",2020-03-17,11,67,1,2,458.450653052778,333382,-30.4285714285714,23.9230769230769,7.61538461538461,-34.3846153846154,14.3636363636364,2020-03-30,218,8626207,"South",0,"N",2.98507462686567,0.000776702900823039,NA
"2808","Virginia",2020-04-02,221,1707,0,18,205.84346009618,665009,-29.5714285714286,-0.797297297297297,-8.8,-39.1621621621622,19.4411764705882,2020-03-30,218,8626207,"South",4,"Y",1.05448154657293,0.0197885351000735,"Strict"
"2809","Virginia",2020-03-28,127,740,0,9,247.410739452145,612285,-34.25,3.74545454545455,-11.5925925925926,-25.84,13.1428571428571,2020-03-30,218,8626207,"South",0,"N",1.21621621621622,0.00857850965088132,NA
"2810","Virginia",2020-03-09,2,5,0,0,621.8243258,123586,-5,44,6,2,1,2020-03-30,218,8626207,"South",0,"N",0,5.79629030464954e-05,NA
"2811","Virginia",2020-03-22,57,219,3,6,326.169798362789,474190,-34.4166666666667,2.96428571428571,-10.0714285714286,-30.7142857142857,11.6666666666667,2020-03-30,218,8626207,"South",0,"N",2.73972602739726,0.0025387751534365,NA
"2812","Virginia",2020-03-10,1,8,0,0,472.100501266667,147332,-11.5,13,8.5,-0.5,1.5,2020-03-30,218,8626207,"South",0,"N",0,9.27406448743927e-05,NA
"2813","Virginia",2020-04-28,801,14337,34,492,196.364627518527,706093,-22.7241379310345,-0.242105263157895,-5.90697674418605,-37.1894736842105,11.4736842105263,2020-03-30,218,8626207,"South",30,"Y",3.43168026783846,0.166202828195521,"Loose"
"2814","Virginia",2020-03-15,3,45,0,1,571.072411381667,284789,-17.5,-11.5555555555556,2.22222222222222,-13.6666666666667,6.42857142857143,2020-03-30,218,8626207,"South",0,"N",2.22222222222222,0.000521666127418459,NA
"2815","Virginia",2020-04-17,601,7493,7,144,201.063804942944,702206,-33.0333333333333,0.532608695652174,-11.375,-38.054347826087,19.7741935483871,2020-03-30,218,8626207,"South",19,"Y",1.92179367409582,0.086863206505478,"Strict"
"2816","Virginia",2020-05-01,1055,16899,29,581,196.059260587422,705659,-25.7666666666667,0.638297872340426,-1.39583333333333,-36.0744680851064,18.3636363636364,2020-03-30,218,8626207,"South",33,"Y",3.43807325877271,0.195903019716545,"Strict"
"2817","Virginia",2020-04-18,561,8054,0,144,201.063804942944,702206,-35.3793103448276,-2.51351351351351,-9.41304347826087,-25.5633802816901,14.0714285714286,2020-03-30,218,8626207,"South",20,"Y",1.78793146262727,0.0933666442272948,"Medium"
"2818","Virginia",2020-04-13,473,5747,27,100,202.081968876355,701133,-37.5666666666667,-3.57608695652174,-22.046511627907,-43.3804347826087,21.1612903225806,2020-03-30,218,8626207,"South",15,"Y",1.74003828084218,0.0666225607616418,"Strict"
"2819","Virginia",2020-03-23,33,254,0,6,315.41638902265,479467,-38.2307692307692,-14.8666666666667,-10.2857142857143,-38.3,19,2020-03-30,218,8626207,"South",0,"N",2.36220472440945,0.00294451547476197,NA
"2820","Virginia",2020-04-20,451,8988,22,210,201.063804942944,702206,-33.5,-2.82795698924731,-15.6666666666667,-38.0430107526882,19.03125,2020-03-30,218,8626207,"South",22,"Y",2.33644859813084,0.10419411451638,"Strict"
"2821","Virginia",2020-04-03,296,2012,17,35,199.526862784056,677432,-34.1333333333333,0.734177215189873,-6.91549295774648,-38.6582278481013,20.3225806451613,2020-03-30,218,8626207,"South",5,"Y",1.73956262425447,0.0233242721859098,"Strict"
"2822","Virginia",2020-04-25,770,12366,23,436,197.773357266641,704596,-30.5357142857143,1.04054054054054,-9.27272727272727,-25.887323943662,13.3571428571429,2020-03-30,218,8626207,"South",27,"Y",3.52579653889698,0.143353851814592,"Loose"
"2823","Virginia",2020-03-13,12,30,0,0,651.521134153,247811,-15.2,12.1428571428571,24.1428571428571,-12.4285714285714,5.33333333333333,2020-03-30,218,8626207,"South",0,"N",0,0.000347777418278972,NA
"2824","Virginia",2020-03-31,217,1250,0,12,220.656038285813,656630,-29.1153846153846,-3.625,-14.3846153846154,-38.9027777777778,19.2727272727273,2020-03-30,218,8626207,"South",2,"Y",0.96,0.0144907257616239,"Strict"
"2825","Virginia",2020-03-21,31,152,1,3,387.015725037936,441803,-29.8181818181818,5.57142857142857,-0.571428571428571,-22.6666666666667,12.3,2020-03-30,218,8626207,"South",0,"N",1.97368421052632,0.00176207225261346,NA
"2826","Virginia",2020-03-30,126,1021,1,12,240.040964971314,638016,-30.625,0.666666666666667,-6.88135593220339,-36.5873015873016,16,2020-03-30,218,8626207,"South",1,"Y",1.17531831537708,0.0118360248020944,"Medium"
"2827","Virginia",2020-03-27,34,606,0,9,261.618046562757,595930,-35.3684210526316,7.11764705882353,-12.2040816326531,-38.5686274509804,18.7,2020-03-30,218,8626207,"South",0,"N",1.48514851485149,0.00702510384923524,NA
"2828","Virginia",2020-03-16,4,51,0,1,521.249451648571,299053,-25.1666666666667,1.81818181818182,13.0909090909091,-27.1818181818182,11.4,2020-03-30,218,8626207,"South",0,"N",1.96078431372549,0.000591221611074253,NA
"2829","Virginia",2020-04-16,387,6892,1,137,201.063804942944,702206,-30.0666666666667,-0.344086021505376,-8.54545454545454,-38.4301075268817,18.8285714285714,2020-03-30,218,8626207,"South",18,"Y",1.98781195589089,0.0798960655592893,"Strict"
"2830","Virginia",2020-04-01,232,1484,6,18,219.56507137849,663460,-27.6071428571429,-2.97260273972603,-8.66666666666667,-40,19.5588235294118,2020-03-30,218,8626207,"South",3,"Y",1.21293800539084,0.0172033896241998,"Strict"
"2831","Washington",2020-04-27,201,13864,14,771,167.085753309737,438607,-30.5909090909091,8.11111111111111,-5.56521739130435,-40.0833333333333,14.68,2020-03-23,117,7797095,"West",36,"Y",5.56116560877092,0.177809812500681,"Medium"
"2832","Washington",2020-03-16,119,794,6,48,218.805833548571,380326,-8.11764705882353,40.7,25.1052631578947,-16.2,5.64705882352941,2020-03-23,117,7797095,"West",0,"N",6.04534005037783,0.0101832797984378,NA
"2833","Washington",2020-02-19,0,1,0,0,427.4063144,43121,7,68,1,-2,0,2020-03-23,117,7797095,"West",0,"N",0,1.28252894186873e-05,NA
"2834","Washington",2020-04-02,486,6075,22,272,176.937769525143,435812,-40,0.705882352941177,-12.4516129032258,-49.1176470588235,18.88,2020-03-23,117,7797095,"West",11,"Y",4.47736625514403,0.0779136332185256,"Strict"
"2835","Washington",2020-05-01,314,15010,7,829,167.085753309737,438607,-24.6521739130435,21.1142857142857,0.125,-40.2857142857143,14.52,2020-03-23,117,7797095,"West",40,"Y",5.52298467688208,0.192507594174497,"Medium"
"2836","Washington",2020-04-30,318,14696,17,822,167.085753309737,438607,-28.9545454545455,15.4722222222222,-0.782608695652174,-42.5,15.1538461538462,2020-03-23,117,7797095,"West",39,"Y",5.59335873707131,0.188480453297029,"Medium"
"2837","Washington",2020-03-31,125,5061,5,226,180.570169164118,435025,-38.7826086956522,-1.54545454545455,-14.3333333333333,-48.4545454545455,18.3333333333333,2020-03-23,117,7797095,"West",9,"Y",4.46552064809326,0.0649087897479766,"Strict"
"2838","Washington",2020-03-19,201,1228,7,75,211.5382685484,411282,-19.2,63,6.60869565217391,-33,11.7619047619048,2020-03-23,117,7797095,"West",0,"N",6.10749185667752,0.0157494554061481,NA
"2839","Washington",2020-03-17,112,908,6,54,216.838798394348,393836,-13.8888888888889,44,11.4761904761905,-27.2272727272727,9.94736842105263,2020-03-23,117,7797095,"West",0,"N",5.94713656387665,0.0116453627921681,NA
"2840","Washington",2020-04-05,581,7369,26,344,170.232991387838,437186,-39.9090909090909,-4.63636363636364,-15.4838709677419,-39,11.1538461538462,2020-03-23,117,7797095,"West",14,"Y",4.66820464106392,0.094509557726307,"Loose"
"2841","Washington",2020-04-14,265,10474,27,552,167.085753309737,438607,-33.7727272727273,18.75,-10.695652173913,-44.9444444444444,17.12,2020-03-23,117,7797095,"West",23,"Y",5.27019285850678,0.134332081371331,"Medium"
"2842","Washington",2020-03-10,98,279,2,24,291.9839818125,312899,-0.545454545454545,36.75,4.75,-4.33333333333333,2.18181818181818,2020-03-23,117,7797095,"West",0,"N",8.60215053763441,0.00357825574781377,NA
"2843","Washington",2020-02-24,0,5,0,0,417.14256445,67919,3.5,9.5,-1,6.5,-0.5,2020-03-23,117,7797095,"West",0,"N",0,6.41264470934367e-05,NA
"2844","Washington",2020-04-23,367,12906,21,717,167.085753309737,438607,-34.0454545454545,9.27777777777778,-7.26086956521739,-44.3888888888889,16.92,2020-03-23,117,7797095,"West",32,"Y",5.55555555555556,0.165523185237579,"Medium"
"2845","Washington",2020-04-04,297,6788,25,318,170.232991387838,437186,-39.4583333333333,-2.78787878787879,-14.0967741935484,-37,13,2020-03-23,117,7797095,"West",13,"Y",4.68473777253978,0.0870580645740497,"Loose"
"2846","Washington",2020-02-25,0,5,0,0,417.14256445,67919,3.5,33.5,2,2,-0.5,2020-03-23,117,7797095,"West",0,"N",0,6.41264470934367e-05,NA
"2847","Washington",2020-04-07,350,8081,26,409,170.232991387838,437186,-34.4347826086956,18.6857142857143,-11.8260869565217,-48.5714285714286,17.5416666666667,2020-03-23,117,7797095,"West",16,"Y",5.06125479519861,0.103641163792412,"Strict"
"2848","Washington",2020-04-26,179,13663,14,757,167.085753309737,438607,-24.8095238095238,17.2727272727273,-8.30434782608696,-33.1875,8.46666666666667,2020-03-23,117,7797095,"West",35,"Y",5.54051086876967,0.175231929327525,"Loose"
"2849","Washington",2020-03-12,77,419,3,32,249.900615653529,362754,-2.26666666666667,40.25,15.1875,-6.75,2.33333333333333,2020-03-23,117,7797095,"West",0,"N",7.63723150357995,0.00537379626643,NA
"2850","Washington",2020-02-26,0,5,0,0,417.14256445,67919,4.5,46.5,4,3,-1.5,2020-03-23,117,7797095,"West",0,"N",0,6.41264470934367e-05,NA
"2851","Washington",2020-02-20,0,1,0,0,427.4063144,43121,5,66,2,-1,0,2020-03-23,117,7797095,"West",0,"N",0,1.28252894186873e-05,NA
"2852","Washington",2020-03-03,9,32,4,10,459.8838642,189801,0.25,21,13,-1,1,2020-03-23,117,7797095,"West",0,"N",31.25,0.000410409261397995,NA
"2853","Washington",2020-04-24,214,13120,14,731,167.085753309737,438607,-33.8260869565217,8.2,-9.16,-43.2857142857143,16.8,2020-03-23,117,7797095,"West",33,"Y",5.57164634146341,0.168267797173178,"Medium"
"2854","Washington",2020-04-19,236,11805,8,637,167.085753309737,438607,-27.4761904761905,15.4545454545455,-10.2608695652174,-33.84375,8.86666666666667,2020-03-23,117,7797095,"West",28,"Y",5.39601863617111,0.151402541587604,"Loose"
"2855","Washington",2020-04-10,466,9260,27,483,167.085753309737,438607,-35.64,13.6285714285714,-7.60869565217391,-48.7142857142857,18.5,2020-03-23,117,7797095,"West",19,"Y",5.21598272138229,0.118762180017045,"Strict"
"2856","Washington",2020-02-28,1,7,0,0,553.2860499,186211,6,39.3333333333333,2.66666666666667,2,-1,2020-03-23,117,7797095,"West",0,"N",0,8.97770259308114e-05,NA
"2857","Washington",2020-04-09,401,8793,26,456,170.232991387838,437186,-34.08,31.7142857142857,-6.8695652173913,-49.1142857142857,17.2083333333333,2020-03-23,117,7797095,"West",18,"Y",5.18594336403958,0.112772769858518,"Medium"
"2858","Washington",2020-03-30,302,4936,12,221,180.570169164118,435025,-39.4347826086956,-13.1515151515152,-17.5,-46.6666666666667,17.304347826087,2020-03-23,117,7797095,"West",8,"Y",4.4773095623987,0.0633056285706407,"Medium"
"2859","Washington",2020-03-06,8,86,1,12,355.32194839125,276536,-0.571428571428571,10.375,1.625,-3.875,2.14285714285714,2020-03-23,117,7797095,"West",0,"N",13.953488372093,0.00110297489000711,NA
"2860","Washington",2020-04-22,194,12539,13,696,167.085753309737,438607,-36.5454545454545,-10.9444444444444,-8.08695652173913,-44.6388888888889,17.6,2020-03-23,117,7797095,"West",31,"Y",5.55068187255762,0.160816304020921,"Strict"
"2861","Washington",2020-03-18,117,1026,13,68,216.63797703625,406619,-15.0526315789474,65.0869565217391,8.18181818181818,-30.6521739130435,10.7,2020-03-23,117,7797095,"West",0,"N",6.62768031189084,0.0131587469435732,NA
"2862","Washington",2020-03-01,7,17,2,3,553.2860499,186211,8.66666666666667,45.3333333333333,8.33333333333333,2.33333333333333,-1,2020-03-23,117,7797095,"West",0,"N",17.6470588235294,0.000218029920117685,NA
"2863","Washington",2020-03-21,251,1655,12,95,198.400936960714,420635,-18.0869565217391,66.7692307692308,-2.92307692307692,-24.1153846153846,8.5,2020-03-23,117,7797095,"West",0,"N",5.74018126888217,0.0212258539879276,NA
"2864","Washington",2020-04-06,362,7731,39,383,170.232991387838,437186,-33.5217391304348,14.2,-11.695652173913,-46.5142857142857,16.1666666666667,2020-03-23,117,7797095,"West",15,"Y",4.95408097270728,0.0991523124958718,"Medium"
"2865","Washington",2020-03-28,426,4153,14,193,180.570169164118,435025,-43.3333333333333,-20.5806451612903,-22.3333333333333,-36.1612903225806,14.1875,2020-03-23,117,7797095,"West",6,"Y",4.64724295689863,0.0532634269558085,"Medium"
"2866","Washington",2020-03-14,97,609,3,40,230.376471605789,374434,-14.7058823529412,-1.27777777777778,11.1666666666667,-6.88888888888889,5.14285714285714,2020-03-23,117,7797095,"West",0,"N",6.56814449917898,0.00781060125598059,NA
"2867","Washington",2020-03-20,172,1404,8,83,198.400936960714,420635,-17.3636363636364,59.7037037037037,7.5,-32.5185185185185,12.2173913043478,2020-03-23,117,7797095,"West",0,"N",5.91168091168091,0.018006706343837,NA
"2868","Washington",2020-03-27,583,3727,27,179,180.570169164118,435025,-42.52,-15.8125,-19.0333333333333,-46.9375,20.1739130434783,2020-03-23,117,7797095,"West",5,"Y",4.80279044808157,0.0477998536634477,"Strict"
"2869","Washington",2020-04-01,527,5588,24,250,180.570169164118,435025,-34.9565217391304,7.09090909090909,-8.93333333333333,-48.1212121212121,17.8333333333333,2020-03-23,117,7797095,"West",10,"Y",4.4738725841088,0.0716677172716249,"Strict"
"2870","Washington",2020-03-04,14,47,1,11,405.08659734,195504,2.4,39.6,7.8,-1.8,0.2,2020-03-23,117,7797095,"West",0,"N",23.4042553191489,0.000602788602678305,NA
"2871","Washington",2020-03-09,38,179,3,22,312.817790915,290762,0.111111111111111,44.5,4.4,-2.6,1.55555555555556,2020-03-23,117,7797095,"West",0,"N",12.2905027932961,0.00229572680594503,NA
"2872","Washington",2020-04-18,298,11569,19,629,167.085753309737,438607,-33.6086956521739,-2.84848484848485,-11.9565217391304,-32.7272727272727,11.75,2020-03-23,117,7797095,"West",27,"Y",5.43694355605497,0.148375773284794,"Loose"
"2873","Washington",2020-03-05,28,75,0,11,405.08659734,195504,-2,25,8,-5,1.8,2020-03-23,117,7797095,"West",0,"N",14.6666666666667,0.000961896706401551,NA
